topology;economy;slot;archetype;small_cluster;d_nearest_large;d_other_large;centrality;d_small_small;d_large_large;rho_comp
0288;36;C_far;C;Small_cluster1;477.3104198276997;505.2016032634523;0.9447919736287775;773.5773596912622;604.6751424670219;0.8103503794978009
0288;36;C_far;C;Small_cluster2;477.3104198276997;505.2016032634523;0.9447919736287775;773.5773596912622;604.6751424670219;0.8103503794978009
0289;37;A_near;A;Small_cluster1;255.8236837387085;1110.7174928618688;0.23032290873492461;437.80473498627543;1221.324516274035;0.85567670785602
0289;37;A_near;A;Small_cluster2;255.8236837387085;1110.7174928618688;0.23032290873492461;437.80473498627543;1221.324516274035;0.85567670785602
0290;37;A_far;A;Small_cluster1;427.4294231086969;593.2809325906692;0.7204502953470096;132.3322644457221;1011.8568788282573;0.1548001345851073
0290;37;A_far;A;Small_cluster2;427.4294231086969;593.2809325906692;0.7204502953470096;132.3322644457221;1011.8568788282573;0.1548001345851073
0291;37;B_near;B;Small_cluster1;255.8236837387085;1110.7174928618688;0.23032290873492461;437.80473498627543;1221.324516274035;0.85567670785602
0291;37;B_near;B;Small_cluster2;255.8236837387085;1110.7174928618688;0.23032290873492461;437.80473498627543;1221.324516274035;0.85567670785602
0292;37;B_far;B;Small_cluster1;427.42942310869694;593.2809325906692;0.7204502953470097;132.3322644457221;1011.8568788282573;0.15480013458510727
0292;37;B_far;B;Small_cluster2;427.42942310869694;593.2809325906692;0.7204502953470097;132.3322644457221;1011.8568788282573;0.15480013458510727
0293;37;D_near;D;Small_cluster1;275.3382235765457;806.6703528007889;0.3413268166117192;733.349125366658;783.9457372203469;1.3317241533716484
0293;37;D_near;D;Small_cluster2;275.3382235765457;806.6703528007889;0.3413268166117192;733.349125366658;783.9457372203469;1.3317241533716484
0294;37;D_far;D;Small_cluster1;443.985428661108;743.0693007098363;0.5975020475707709;325.96881641075015;1089.149964414537;0.36709404787646827
0294;37;D_far;D;Small_cluster2;443.985428661108;743.0693007098363;0.5975020475707709;325.96881641075015;1089.149964414537;0.36709404787646827
0295;37;C_near;C;Small_cluster1;285.88078431785107;299.87276599009965;0.9533402720782236;236.20421327650547;535.9820365905762;0.41311663153597333
0295;37;C_near;C;Small_cluster2;285.88078431785107;299.87276599009965;0.9533402720782236;236.20421327650547;535.9820365905762;0.41311663153597333
0296;37;C_far;C;Small_cluster1;434.52151268720627;481.33526628939154;0.9027418997093813;649.3535389192402;644.1230706870556;0.7472052820854034
0296;37;C_far;C;Small_cluster2;434.52151268720627;481.33526628939154;0.9027418997093813;649.3535389192402;644.1230706870556;0.7472052820854034
0297;38;A_near;A;Small_cluster1;291.9359836727381;876.1596677940531;0.33319952333318253;212.21898077055812;1141.6800804436207;0.3634683503224063
0297;38;A_near;A;Small_cluster2;291.9359836727381;876.1596677940531;0.33319952333318253;212.21898077055812;1141.6800804436207;0.3634683503224063
0298;38;A_far;A;Small_cluster1;448.2227988541126;700.6710519328835;0.6397050336497238;663.2308357395232;918.7827222049236;0.7398450474128953
0298;38;A_far;A;Small_cluster2;448.2227988541126;700.6710519328835;0.6397050336497238;663.2308357395232;918.7827222049236;0.7398450474128953
0299;38;B_near;B;Small_cluster1;291.9359836727381;876.1596677940531;0.33319952333318253;212.21898077055812;1141.6800804436207;0.3634683503224063
0299;38;B_near;B;Small_cluster2;291.9359836727381;876.1596677940531;0.33319952333318253;212.21898077055812;1141.6800804436207;0.3634683503224063
0300;38;B_far;B;Small_cluster1;448.2227988541127;700.6710519328835;0.6397050336497239;663.2308357395232;918.7827222049236;0.7398450474128953
0300;38;B_far;B;Small_cluster2;448.2227988541127;700.6710519328835;0.6397050336497239;663.2308357395232;918.7827222049236;0.7398450474128953
0301;38;D_near;D;Small_cluster1;340.296146273613;639.4717813495016;0.532151935704611;604.6149304136634;484.80888782069087;0.8883658205278742
0301;38;D_near;D;Small_cluster2;340.296146273613;639.4717813495016;0.532151935704611;604.6149304136634;484.80888782069087;0.8883658205278742
0302;38;D_far;D;Small_cluster1;494.2261967808009;759.1123049985567;0.6510580760270255;404.9035823903978;819.928428530693;0.4096338731412699
0302;38;D_far;D;Small_cluster2;494.2261967808009;759.1123049985567;0.6510580760270255;404.9035823903978;819.928428530693;0.4096338731412699
0303;38;C_near;C;Small_cluster1;393.93305592238903;430.2369935192917;0.9156187446831562;588.5474842041731;575.747690256685;0.7470145946829684
0303;38;C_near;C;Small_cluster2;393.93305592238903;430.2369935192917;0.9156187446831562;588.5474842041731;575.747690256685;0.7470145946829684
0304;38;C_far;C;Small_cluster1;481.5499860793352;491.1006714915917;0.9805524896081923;249.3463970720768;940.1432119309902;0.25889980716456407
0304;38;C_far;C;Small_cluster2;481.5499860793352;491.1006714915917;0.9805524896081923;249.3463970720768;940.1432119309902;0.25889980716456407
0305;39;A_near;A;Small_cluster1;297.56386391818523;827.6316225354295;0.35953660519471875;130.5492232553661;534.7373608499765;0.21936336881829915
0305;39;A_near;A;Small_cluster2;297.56386391818523;827.6316225354295;0.35953660519471875;130.5492232553661;534.7373608499765;0.21936336881829915
0306;39;A_far;A;Small_cluster1;451.75283923745155;537.4802144924674;0.8405013376427881;343.9578130841255;926.959789544344;0.3806924751870054
0306;39;A_far;A;Small_cluster2;451.75283923745155;537.4802144924674;0.8405013376427881;343.9578130841255;926.959789544344;0.3806924751870054
0307;39;B_near;B;Small_cluster1;297.56386391818523;827.6316225354295;0.35953660519471875;130.5492232553661;534.7373608499765;0.21936336881829915
0307;39;B_near;B;Small_cluster2;297.56386391818523;827.6316225354295;0.35953660519471875;130.5492232553661;534.7373608499765;0.21936336881829915
0308;39;B_far;B;Small_cluster1;451.75283923745155;537.4802144924674;0.8405013376427881;343.9578130841255;926.959789544344;0.3806924751870054
0308;39;B_far;B;Small_cluster2;451.75283923745155;537.4802144924674;0.8405013376427881;343.9578130841255;926.959789544344;0.3806924751870054
0309;39;D_near;D;Small_cluster1;332.70631842315197;796.8105111889726;0.4175476022858927;598.7432681024075;875.5229901522398;0.8998074802728826
0309;39;D_near;D;Small_cluster2;332.70631842315197;796.8105111889726;0.4175476022858927;598.7432681024075;875.5229901522398;0.8998074802728826
0310;39;D_far;D;Small_cluster1;487.72752918303013;769.0908134747697;0.6341611687954848;845.1453774236143;418.41622292995453;0.8664113945334173
0310;39;D_far;D;Small_cluster2;487.72752918303013;769.0908134747697;0.6341611687954848;845.1453774236143;418.41622292995453;0.8664113945334173
0311;39;C_near;C;Small_cluster1;340.06420373916626;357.15507960224033;0.9521471852448298;368.37737150490284;591.8611251749098;0.5416291503992775
0311;39;C_near;C;Small_cluster2;340.06420373916626;357.15507960224033;0.9521471852448298;368.37737150490284;591.8611251749098;0.5416291503992775
0312;39;C_far;C;Small_cluster1;452.9451467096805;473.5194234297589;0.9565503003634859;832.5787965208292;404.16352171450853;0.9190724335705031
0312;39;C_far;C;Small_cluster2;452.9451467096805;473.5194234297589;0.9565503003634859;832.5787965208292;404.16352171450853;0.9190724335705031
0313;40;A_near;A;Small_cluster1;281.00103698670864;550.3650918555509;0.5105720568855779;224.4247836060822;796.4280196465552;0.3993308815025788
0313;40;A_near;A;Small_cluster2;281.00103698670864;550.3650918555509;0.5105720568855779;224.4247836060822;796.4280196465552;0.3993308815025788
0314;40;A_far;A;Small_cluster1;441.5752872824669;999.0423956465335;0.44199854701531466;708.5060151293874;1197.7418108843267;0.8022482638121121
0314;40;A_far;A;Small_cluster2;441.5752872824669;999.0423956465335;0.44199854701531466;708.5060151293874;1197.7418108843267;0.8022482638121121
0315;40;B_near;B;Small_cluster1;281.00103698670864;550.3650918555509;0.5105720568855779;224.4247836060822;796.4280196465552;0.3993308815025788
0315;40;B_near;B;Small_cluster2;281.00103698670864;550.3650918555509;0.5105720568855779;224.4247836060822;796.4280196465552;0.3993308815025788
0316;40;B_far;B;Small_cluster1;441.57528728246683;999.0423956465335;0.4419985470153146;708.5060151293874;1197.7418108843267;0.8022482638121122
0316;40;B_far;B;Small_cluster2;441.57528728246683;999.0423956465335;0.4419985470153146;708.5060151293874;1197.7418108843267;0.8022482638121122
0317;40;D_near;D;Small_cluster1;341.92187301814556;653.9059456714637;0.5228915186985231;376.21561270207167;825.809477455914;0.5501485023189876
0317;40;D_near;D;Small_cluster2;341.92187301814556;653.9059456714637;0.5228915186985231;376.21561270207167;825.809477455914;0.5501485023189876
0318;40;D_far;D;Small_cluster1;495.4914562404156;723.7218195931633;0.6846435230030147;291.9408326037228;953.1434382312;0.29459724171517426
0318;40;D_far;D;Small_cluster2;495.4914562404156;723.7218195931633;0.6846435230030147;291.9408326037228;953.1434382312;0.29459724171517426
0319;40;C_near;C;Small_cluster1;325.38941092789173;332.5856463516911;0.9783627600807832;169.25595607608557;635.8301088213921;0.26008215140349744
0319;40;C_near;C;Small_cluster2;325.38941092789173;332.5856463516911;0.9783627600807832;169.25595607608557;635.8301088213921;0.26008215140349744
0320;40;C_far;C;Small_cluster1;446.47619016468525;491.0370562879836;0.9092515207301091;838.5982108302414;408.94216913729906;0.9391298229373887
0320;40;C_far;C;Small_cluster2;446.47619016468525;491.0370562879836;0.9092515207301091;838.5982108302414;408.94216913729906;0.9391298229373887
0321;41;A_near;A;Small_cluster1;262.4833159148693;874.6317196491443;0.30010724516161347;483.93145874142647;942.2311522997916;0.9218327973622121
0321;41;A_near;A;Small_cluster2;262.4833159148693;874.6317196491443;0.30010724516161347;483.93145874142647;942.2311522997916;0.9218327973622121
0322;41;A_far;A;Small_cluster1;431.0437697917223;760.8246450490636;0.5665481167003014;199.05102849006653;1173.6834316514432;0.23089421822086278
0322;41;A_far;A;Small_cluster2;431.0437697917223;760.8246450490636;0.5665481167003014;199.05102849006653;1173.6834316514432;0.23089421822086278
0323;41;B_near;B;Small_cluster1;262.4833159148693;874.6317196491443;0.30010724516161347;483.93145874142647;942.2311522997916;0.9218327973622121
0323;41;B_near;B;Small_cluster2;262.4833159148693;874.6317196491443;0.30010724516161347;483.93145874142647;942.2311522997916;0.9218327973622121
0324;41;B_far;B;Small_cluster1;431.04376979172224;760.8246450490636;0.5665481167003014;199.05102849006653;1173.6834316514432;0.2308942182208628
0324;41;B_far;B;Small_cluster2;431.04376979172224;760.8246450490636;0.5665481167003014;199.05102849006653;1173.6834316514432;0.2308942182208628
0325;41;D_near;D;Small_cluster1;308.4658548235893;1024.334879763166;0.30113770498072756;875.4861008375883;1089.8068643175066;1.4190972633555765
0325;41;D_near;D;Small_cluster2;308.4658548235893;1024.334879763166;0.30113770498072756;875.4861008375883;1089.8068643175066;1.4190972633555765
0326;41;D_far;D;Small_cluster1;467.9180767387152;1043.9190494602806;0.4482321469089339;936.4898192696273;929.8762649297714;1.0006984831583692
0326;41;D_far;D;Small_cluster2;467.9180767387152;1043.9190494602806;0.4482321469089339;936.4898192696273;929.8762649297714;1.0006984831583692
0327;41;C_near;C;Small_cluster1;387.4360516667366;417.7896222003192;0.927347236693618;267.1372422017157;759.5471877604723;0.344750109150272
0327;41;C_near;C;Small_cluster2;387.4360516667366;417.7896222003192;0.927347236693618;267.1372422017157;759.5471877604723;0.344750109150272
0328;41;C_far;C;Small_cluster1;478.21852304041386;486.29836805073757;0.9833850048835024;704.8997063189745;658.2813745364547;0.7370058585742025
0328;41;C_far;C;Small_cluster2;478.21852304041386;486.29836805073757;0.9833850048835024;704.8997063189745;658.2813745364547;0.7370058585742025
0329;42;A_near;A;Small_cluster1;362.70163990557194;1036.8930865527605;0.3497965649586926;333.6779142729938;1345.4342574812472;0.4599895307336708
0329;42;A_near;A;Small_cluster2;362.70163990557194;1036.8930865527605;0.3497965649586926;333.6779142729938;1345.4342574812472;0.4599895307336708
0330;42;A_far;A;Small_cluster1;494.577843695879;950.6729336225433;0.5202397440845276;393.0467181839049;1383.99508157745;0.3973557683526088
0330;42;A_far;A;Small_cluster2;494.577843695879;950.6729336225433;0.5202397440845276;393.0467181839049;1383.99508157745;0.3973557683526088
0331;42;B_near;B;Small_cluster1;362.701639905572;1036.8930865527605;0.34979656495869266;333.6779142729938;1345.4342574812472;0.45998953073367077
0331;42;B_near;B;Small_cluster2;362.701639905572;1036.8930865527605;0.34979656495869266;333.6779142729938;1345.4342574812472;0.45998953073367077
0332;42;B_far;B;Small_cluster1;494.577843695879;950.6729336225433;0.5202397440845276;393.0467181839049;1383.99508157745;0.3973557683526088
0332;42;B_far;B;Small_cluster2;494.577843695879;950.6729336225433;0.5202397440845276;393.0467181839049;1383.99508157745;0.3973557683526088
0333;42;D_near;D;Small_cluster1;343.1311748921871;680.5137983388203;0.5042236847067514;756.6132987849414;456.4551364630461;1.1025131992490507
0333;42;D_near;D;Small_cluster2;343.1311748921871;680.5137983388203;0.5042236847067514;756.6132987849414;456.4551364630461;1.1025131992490507
0334;42;D_far;D;Small_cluster1;496.25681675970554;732.3559211694445;0.6776169925236216;481.4671590924263;602.4800687097013;0.48509878638660536
0334;42;D_far;D;Small_cluster2;496.25681675970554;732.3559211694445;0.6776169925236216;481.4671590924263;602.4800687097013;0.48509878638660536
0335;42;C_near;C;Small_cluster1;416.0373277962208;433.56911129293786;0.9595640394113042;607.4703849852085;593.7076496891677;0.7300671651303768
0335;42;C_near;C;Small_cluster2;416.0373277962208;433.56911129293786;0.9595640394113042;607.4703849852085;593.7076496891677;0.7300671651303768
0336;42;C_far;C;Small_cluster1;495.0559839606285;496.66321053179513;0.9967639508280758;400.1757916994393;907.3950595222414;0.4041722599713743
0336;42;C_far;C;Small_cluster2;495.0559839606285;496.66321053179513;0.9967639508280758;400.1757916994393;907.3950595222414;0.4041722599713743
0337;43;A_near;A;Small_cluster1;334.3786492943764;1391.7931840755014;0.24025024200451692;617.8042808547616;1485.0983599200845;0.9238094031399509
0337;43;A_near;A;Small_cluster2;334.3786492943764;1391.7931840755014;0.24025024200451692;617.8042808547616;1485.0983599200845;0.9238094031399509
0338;43;A_far;A;Small_cluster1;475.32568983733654;1017.5202312839252;0.46714126680072204;682.5590618886054;627.728427015245;0.7179909233626601
0338;43;A_far;A;Small_cluster2;475.32568983733654;1017.5202312839252;0.46714126680072204;682.5590618886054;627.728427015245;0.7179909233626601
0339;43;B_near;B;Small_cluster1;334.3786492943764;1391.7931840755014;0.24025024200451692;617.8042808547616;1485.0983599200845;0.9238094031399509
0339;43;B_near;B;Small_cluster2;334.3786492943764;1391.7931840755014;0.24025024200451692;617.8042808547616;1485.0983599200845;0.9238094031399509
0340;43;B_far;B;Small_cluster1;475.32568983733654;1017.5202312839252;0.46714126680072204;682.5590618886054;627.728427015245;0.7179909233626601
0340;43;B_far;B;Small_cluster2;475.32568983733654;1017.5202312839252;0.46714126680072204;682.5590618886054;627.728427015245;0.7179909233626601
0341;43;D_near;D;Small_cluster1;165.8846411854029;577.948557750925;0.2870231942976717;606.9514621980488;504.99395802617073;1.8294383912241836
0341;43;D_near;D;Small_cluster2;165.8846411854029;577.948557750925;0.2870231942976717;606.9514621980488;504.99395802617073;1.8294383912241836
0342;43;D_far;D;Small_cluster1;376.47088095545774;742.5782244277037;0.5069780779602033;585.5766619555652;699.6387011371553;0.777718399454177
0342;43;D_far;D;Small_cluster2;376.47088095545774;742.5782244277037;0.5069780779602033;585.5766619555652;699.6387011371553;0.777718399454177
0343;43;C_near;C;Small_cluster1;406.04707933962345;424.45660745772443;0.9566280090952889;583.9517981745303;590.2581135742366;0.7190690783002835
0343;43;C_near;C;Small_cluster2;406.04707933962345;424.45660745772443;0.9566280090952889;583.9517981745303;590.2581135742366;0.7190690783002835
0344;43;C_far;C;Small_cluster1;489.44583609700203;517.3143238038507;0.9461285210470693;587.5006507150829;817.3171013593674;0.6001692193358936
0344;43;C_far;C;Small_cluster2;489.44583609700203;517.3143238038507;0.9461285210470693;587.5006507150829;817.3171013593674;0.6001692193358936
0345;44;A_near;A;Small_cluster1;349.318765476346;1264.5790944462867;0.27623322812346507;661.6333086974919;1332.7192875556648;0.9470337326356636
0345;44;A_near;A;Small_cluster2;349.318765476346;1264.5790944462867;0.27623322812346507;661.6333086974919;1332.7192875556648;0.9470337326356636
0346;44;A_far;A;Small_cluster1;485.38234308362007;967.3897474542752;0.5017443531533419;545.2171854674816;1329.7825730405748;0.5616368139843453
0346;44;A_far;A;Small_cluster2;485.38234308362007;967.3897474542752;0.5017443531533419;545.2171854674816;1329.7825730405748;0.5616368139843453
0347;44;B_near;B;Small_cluster1;349.318765476346;1264.5790944462867;0.27623322812346507;661.6333086974919;1332.7192875556648;0.9470337326356636
0347;44;B_near;B;Small_cluster2;349.318765476346;1264.5790944462867;0.27623322812346507;661.6333086974919;1332.7192875556648;0.9470337326356636
0348;44;B_far;B;Small_cluster1;485.38234308362007;967.3897474542752;0.5017443531533419;545.2171854674816;1329.7825730405748;0.5616368139843453
0348;44;B_far;B;Small_cluster2;485.38234308362007;967.3897474542752;0.5017443531533419;545.2171854674816;1329.7825730405748;0.5616368139843453
0349;44;D_near;D;Small_cluster1;194.32286694645882;897.2274597740563;0.21658149762312673;884.6754092723131;867.2737253829837;2.2763028952121855
0349;44;D_near;D;Small_cluster2;194.32286694645882;897.2274597740563;0.21658149762312673;884.6754092723131;867.2737253829837;2.2763028952121855
0350;44;D_far;D;Small_cluster1;391.3396369665861;710.771571380505;0.5505842562139927;534.7649706527591;658.3256842568517;0.683249178128127
0350;44;D_far;D;Small_cluster2;391.3396369665861;710.771571380505;0.5505842562139927;534.7649706527591;658.3256842568517;0.683249178128127
0351;44;C_near;C;Small_cluster1;248.21864999830723;249.7311723910306;0.9939433977014489;104.58669476211071;486.8424214422703;0.21067452982043042
0351;44;C_near;C;Small_cluster2;248.21864999830723;249.7311723910306;0.9939433977014489;104.58669476211071;486.8424214422703;0.21067452982043042
0352;44;C_far;C;Small_cluster1;426.24516747891903;427.37688307285634;0.9973519494414386;330.0022535957396;787.2540204785764;0.38710380641683245
0352;44;C_far;C;Small_cluster2;426.24516747891903;427.37688307285634;0.9973519494414386;330.0022535957396;787.2540204785764;0.38710380641683245
0353;45;A_near;A;Small_cluster1;346.48660458624363;1229.9398353748184;0.2817102061587049;588.2060113362968;1377.4433917365968;0.8488149376491798
0353;45;A_near;A;Small_cluster2;346.48660458624363;1229.9398353748184;0.2817102061587049;588.2060113362968;1377.4433917365968;0.8488149376491798
0354;45;A_far;A;Small_cluster1;483.5031047463417;777.1072224036608;0.6221832596675967;572.8560828603804;1111.9258337654173;0.5924016590968072
0354;45;A_far;A;Small_cluster2;483.5031047463417;777.1072224036608;0.6221832596675967;572.8560828603804;1111.9258337654173;0.5924016590968072
0355;45;B_near;B;Small_cluster1;346.48660458624363;1229.9398353748184;0.2817102061587049;588.2060113362968;1377.4433917365968;0.8488149376491798
0355;45;B_near;B;Small_cluster2;346.48660458624363;1229.9398353748184;0.2817102061587049;588.2060113362968;1377.4433917365968;0.8488149376491798
0356;45;B_far;B;Small_cluster1;483.5031047463417;777.1072224036608;0.6221832596675967;572.8560828603804;1111.9258337654173;0.5924016590968072
0356;45;B_far;B;Small_cluster2;483.5031047463417;777.1072224036608;0.6221832596675967;572.8560828603804;1111.9258337654173;0.5924016590968072
0357;45;D_near;D;Small_cluster1;310.6792576611042;707.285609975886;0.4392557310358632;623.3153897337615;647.7159710600972;1.0031493483444713
0357;45;D_near;D;Small_cluster2;310.6792576611042;707.285609975886;0.4392557310358632;623.3153897337615;647.7159710600972;1.0031493483444713
0358;45;D_far;D;Small_cluster1;469.4702669978142;939.0137075156845;0.499961037033075;632.0795713923872;1046.2992971763015;0.6731838157019325
0358;45;D_far;D;Small_cluster2;469.4702669978142;939.0137075156845;0.499961037033075;632.0795713923872;1046.2992971763015;0.6731838157019325
0359;45;C_near;C;Small_cluster1;223.3342096209526;247.2840592686938;0.9031484289016877;148.9547150209546;446.35186148807406;0.3334793968057191
0359;45;C_near;C;Small_cluster2;223.3342096209526;247.2840592686938;0.9031484289016877;148.9547150209546;446.35186148807406;0.3334793968057191
0360;45;C_far;C;Small_cluster1;423.7090893089771;427.1595650656072;0.9919222790759699;601.0332861915231;602.2662188857794;0.7092522928546827
0360;45;C_far;C;Small_cluster2;423.7090893089771;427.1595650656072;0.9919222790759699;601.0332861915231;602.2662188857794;0.7092522928546827
0361;46;A_near;A;Small_cluster1;363.6748779565096;874.9894382640497;0.4156334488768557;409.5929093658924;1151.2142246589065;0.5631306067488032
0361;46;A_near;A;Small_cluster2;363.6748779565096;874.9894382640497;0.4156334488768557;409.5929093658924;1151.2142246589065;0.5631306067488032
0362;46;A_far;A;Small_cluster1;495.2625785022974;1136.6055579864271;0.4357383043064546;525.903211068362;686.0784934833646;0.5309337247513467
0362;46;A_far;A;Small_cluster2;495.2625785022974;1136.6055579864271;0.4357383043064546;525.903211068362;686.0784934833646;0.5309337247513467
0363;46;B_near;B;Small_cluster1;363.6748779565096;874.9894382640497;0.4156334488768557;409.5929093658924;1151.2142246589065;0.5631306067488032
0363;46;B_near;B;Small_cluster2;363.6748779565096;874.9894382640497;0.4156334488768557;409.5929093658924;1151.2142246589065;0.5631306067488032
0364;46;B_far;B;Small_cluster1;495.2625785022975;1136.6055579864271;0.4357383043064547;525.903211068362;686.0784934833646;0.5309337247513466
0364;46;B_far;B;Small_cluster2;495.2625785022975;1136.6055579864271;0.4357383043064547;525.903211068362;686.0784934833646;0.5309337247513466
0365;46;D_near;D;Small_cluster1;144.37799416482449;361.65255362547146;0.39921740553875035;227.9650455340743;482.30010038241744;0.7894729624579261
0365;46;D_near;D;Small_cluster2;144.37799416482449;361.65255362547146;0.39921740553875035;227.9650455340743;482.30010038241744;0.7894729624579261
0366;46;D_far;D;Small_cluster1;366.78699292242527;1039.0824556987372;0.35299122885851936;882.977023627609;1070.4238346777856;1.2036645800773487
0366;46;D_far;D;Small_cluster2;366.78699292242527;1039.0824556987372;0.35299122885851936;882.977023627609;1070.4238346777856;1.2036645800773487
0367;46;C_near;C;Small_cluster1;414.02447298169136;436.3530495041905;0.9488291039838723;311.90476324409246;791.0624374635518;0.37667430743627234
0367;46;C_near;C;Small_cluster2;414.02447298169136;436.3530495041905;0.9488291039838723;311.90476324409246;791.0624374635518;0.37667430743627234
0368;46;C_far;C;Small_cluster1;494.1829942166805;528.5698550360844;0.9349435831578848;802.3970392532647;632.672718539834;0.8118420186889758
0368;46;C_far;C;Small_cluster2;494.1829942166805;528.5698550360844;0.9349435831578848;802.3970392532647;632.672718539834;0.8118420186889758
0369;47;A_near;A;Small_cluster1;360.88716089725494;518.3080224586756;0.6962793266932855;122.15973613783717;870.3772149980068;0.16924921329165296
0369;47;A_near;A;Small_cluster2;360.88716089725494;518.3080224586756;0.6962793266932855;122.15973613783717;870.3772149980068;0.16924921329165296
0370;47;A_far;A;Small_cluster1;493.5035638511181;1090.7710889655893;0.45243550076040445;918.3228018693626;1170.2974609099329;0.9304115199322102
0370;47;A_far;A;Small_cluster2;493.5035638511181;1090.7710889655893;0.45243550076040445;918.3228018693626;1170.2974609099329;0.9304115199322102
0371;47;B_near;B;Small_cluster1;360.88716089725494;518.3080224586756;0.6962793266932855;122.15973613783717;870.3772149980068;0.16924921329165296
0371;47;B_near;B;Small_cluster2;360.88716089725494;518.3080224586756;0.6962793266932855;122.15973613783717;870.3772149980068;0.16924921329165296
0372;47;B_far;B;Small_cluster1;493.5035638511181;1090.7710889655893;0.45243550076040445;918.3228018693626;1170.2974609099329;0.9304115199322102
0372;47;B_far;B;Small_cluster2;493.5035638511181;1090.7710889655893;0.45243550076040445;918.3228018693626;1170.2974609099329;0.9304115199322102
0373;47;D_near;D;Small_cluster1;133.71754996478558;829.0519046153651;0.161289720487191;769.2147701978683;870.2987817116082;2.8762670659178267
0373;47;D_near;D;Small_cluster2;133.71754996478558;829.0519046153651;0.161289720487191;769.2147701978683;870.2987817116082;2.8762670659178267
0374;47;D_far;D;Small_cluster1;361.1787933856249;947.7391216770966;0.38109516123645026;781.2011272646487;982.79341282323;1.081460403505159
0374;47;D_far;D;Small_cluster2;361.1787933856249;947.7391216770966;0.38109516123645026;781.2011272646487;982.79341282323;1.081460403505159
0375;47;C_near;C;Small_cluster1;386.4005845040083;426.2446395134131;0.9065230355626537;673.5162540338933;450.7727723568678;0.8715259254827896
0375;47;C_near;C;Small_cluster2;386.4005845040083;426.2446395134131;0.9065230355626537;673.5162540338933;450.7727723568678;0.8715259254827896
0376;47;C_far;C;Small_cluster1;477.10138373076916;495.7183122986235;0.9624445413736513;503.23669919744134;832.4687780812383;0.5273896873472709
0376;47;C_far;C;Small_cluster2;477.10138373076916;495.7183122986235;0.9624445413736513;503.23669919744134;832.4687780812383;0.5273896873472709
0377;48;A_near;A;Small_cluster1;171.49780206382275;910.3068368622634;0.18839559928491642;267.7389337681234;1007.6032030396163;0.7805899858369164
0377;48;A_near;A;Small_cluster2;171.49780206382275;910.3068368622634;0.18839559928491642;267.7389337681234;1007.6032030396163;0.7805899858369164
0378;48;A_far;A;Small_cluster1;388.8496194034814;1050.6368472919519;0.3701084922023752;272.3193261772394;1406.0080086812377;0.35016020665648784
0378;48;A_far;A;Small_cluster2;388.8496194034814;1050.6368472919519;0.3701084922023752;272.3193261772394;1406.0080086812377;0.35016020665648784
0379;48;B_near;B;Small_cluster1;171.49780206382272;910.3068368622634;0.1883955992849164;267.7389337681234;1007.6032030396163;0.7805899858369165
0379;48;B_near;B;Small_cluster2;171.49780206382272;910.3068368622634;0.1883955992849164;267.7389337681234;1007.6032030396163;0.7805899858369165
0380;48;B_far;B;Small_cluster1;388.8496194034815;1050.6368472919519;0.37010849220237524;272.3193261772394;1406.0080086812377;0.35016020665648784
0380;48;B_far;B;Small_cluster2;388.8496194034815;1050.6368472919519;0.37010849220237524;272.3193261772394;1406.0080086812377;0.35016020665648784
0381;48;D_near;D;Small_cluster1;323.438324034214;680.7139342414212;0.4751457370924095;879.27471017465;408.0170925706625;1.3592617894001304
0381;48;D_near;D;Small_cluster2;323.438324034214;680.7139342414212;0.4751457370924095;879.27471017465;408.0170925706625;1.3592617894001304
0382;48;D_far;D;Small_cluster1;480.5141042917967;823.5404020610201;0.58347362568885;537.7314317971468;831.8743576295674;0.5595376150193131
0382;48;D_far;D;Small_cluster2;480.5141042917967;823.5404020610201;0.58347362568885;537.7314317971468;831.8743576295674;0.5595376150193131
0383;48;C_near;C;Small_cluster1;388.8788990676403;423.6917138447981;0.9178345631042716;696.2451012805104;414.8197000846267;0.8951952689510776
0383;48;C_near;C;Small_cluster2;388.8788990676403;423.6917138447981;0.9178345631042716;696.2451012805104;414.8197000846267;0.8951952689510776
0384;48;C_far;C;Small_cluster1;478.7787050008774;497.87195065038657;0.9616502885439377;886.6848297417164;407.3145357891917;0.9259860771586442
0384;48;C_far;C;Small_cluster2;478.7787050008774;497.87195065038657;0.9616502885439377;886.6848297417164;407.3145357891917;0.9259860771586442
0385;49;A_near;A;Small_cluster1;332.95764550566673;563.7821851581472;0.5905785146656743;233.4436829201877;863.3953555487096;0.3505606284631999
0385;49;A_near;A;Small_cluster2;332.95764550566673;563.7821851581472;0.5905785146656743;233.4436829201877;863.3953555487096;0.3505606284631999
0386;49;A_far;A;Small_cluster1;474.1022765636444;1094.9966650105364;0.43297143426375867;629.3664700351655;694.1962684504688;0.6637454628955765
0386;49;A_far;A;Small_cluster2;474.1022765636444;1094.9966650105364;0.43297143426375867;629.3664700351655;694.1962684504688;0.6637454628955765
0387;49;B_near;B;Small_cluster1;332.9576455056668;563.7821851581472;0.5905785146656745;233.4436829201877;863.3953555487096;0.35056062846319985
0387;49;B_near;B;Small_cluster2;332.9576455056668;563.7821851581472;0.5905785146656745;233.4436829201877;863.3953555487096;0.35056062846319985
0388;49;B_far;B;Small_cluster1;474.1022765636444;1094.9966650105364;0.43297143426375867;629.3664700351655;694.1962684504688;0.6637454628955765
