ghi;dni;dhi;temp_air;rh;ws10
0.0;0.0;0.0;5.43;82.4;3.86
0.0;0.0;0.0;4.84;85.55;3.93
0.0;0.0;0.0;4.27;85.5;3.72
0.0;0.0;0.0;3.68;88.75;3.38
0.0;0.0;0.0;3.04;92.15;2.9
0.0;0.0;0.0;2.39;88.65;2.83
0.0;0.0;0.0;1.94;92.1;3.1
0.0;0.0;0.0;1.66;88.65;3.31
0.0;0.0;0.0;1.31;92.05;3.31
0.0;0.0;0.0;0.92;92.05;3.1
117.0;340.96;60.0;1.46;92.05;3.03
275.0;589.91;92.0;2.9;88.65;3.52
420.0;740.59;102.0;4.56;82.3;3.86
530.0;818.88;107.0;6.04;76.5;4.14
587.0;834.23;115.0;7.26;68.5;4.55
591.0;815.71;123.0;8.05;63.6;4.83
543.0;770.59;127.0;8.25;61.3;4.97
390.0;422.35;193.0;8.12;61.2;5.1
321.0;585.78;111.0;7.82;58.9;5.24
186.0;541.63;65.0;7.2;58.8;5.03
34.0;170.6;22.0;6.48;63.25;4.07
0.0;0.0;0.0;5.76;63.15;3.86
0.0;0.0;0.0;5.7;63.15;3.86
0.0;0.0;0.0;5.46;65.55;3.86
0.0;0.0;0.0;5.29;63.05;4.0
0.0;0.0;0.0;5.03;65.4;4.14
0.0;0.0;0.0;4.68;62.95;4.14
0.0;0.0;0.0;4.28;62.8;4.07
0.0;0.0;0.0;3.79;65.2;3.93
0.0;0.0;0.0;2.97;70.3;3.66
0.0;0.0;0.0;2.25;70.3;3.59
0.0;0.0;0.0;1.55;78.9;3.66
0.0;0.0;0.0;1.21;82.0;3.45
0.0;0.0;0.0;1.06;88.55;3.1
84.0;86.53;69.0;1.81;88.65;3.03
257.0;464.66;110.0;3.22;85.4;4.62
266.0;135.5;207.0;4.31;82.3;4.21
318.0;122.49;254.0;5.27;76.4;4.48
283.0;41.99;259.0;5.33;73.55;4.48
305.0;58.69;271.0;5.66;70.85;4.34
197.0;5.5;194.0;5.98;73.65;4.34
79.0;0.0;79.0;6.14;70.95;4.48
65.0;0.0;65.0;6.24;70.95;4.48
80.0;13.14;77.0;6.18;73.7;4.48
20.0;13.32;19.0;5.99;79.4;3.86
0.0;0.0;0.0;5.68;79.4;4.0
0.0;0.0;0.0;4.57;85.5;3.72
0.0;0.0;0.0;4.09;88.75;3.72
0.0;0.0;0.0;3.98;88.75;3.72
0.0;0.0;0.0;3.88;88.75;3.79
0.0;0.0;0.0;4.09;88.75;3.93
0.0;0.0;0.0;4.12;88.75;3.93
0.0;0.0;0.0;4.02;88.75;3.86
0.0;0.0;0.0;3.91;88.75;3.72
0.0;0.0;0.0;3.82;88.75;3.72
0.0;0.0;0.0;3.91;92.15;3.86
0.0;0.0;0.0;4.02;92.15;4.07
0.0;0.0;0.0;4.01;92.15;4.07
51.0;5.57;50.0;4.81;92.25;4.07
123.0;15.5;118.0;5.33;85.6;6.0
189.0;22.65;179.0;5.73;82.5;5.86
75.0;0.0;75.0;6.31;79.5;5.66
145.0;0.0;145.0;6.97;73.8;5.66
192.0;1.71;191.0;7.09;73.8;5.59
236.0;18.16;226.0;7.3;71.15;5.38
93.0;0.0;93.0;7.84;66.05;5.38
97.0;0.0;97.0;7.69;66.05;5.03
112.0;72.95;95.0;7.46;68.5;4.55
33.0;87.75;26.0;7.17;68.5;4.0
0.0;0.0;0.0;6.58;70.95;3.66
0.0;0.0;0.0;5.67;76.5;3.93
0.0;0.0;0.0;5.34;79.35;3.93
0.0;0.0;0.0;5.16;79.35;3.79
0.0;0.0;0.0;5.02;82.35;3.66
0.0;0.0;0.0;4.81;85.55;3.52
0.0;0.0;0.0;4.67;85.55;3.45
0.0;0.0;0.0;4.57;88.8;3.38
0.0;0.0;0.0;3.96;92.15;3.24
0.0;0.0;0.0;3.72;92.15;3.1
0.0;0.0;0.0;3.22;92.15;2.97
0.0;0.0;0.0;2.79;95.7;2.9
0.0;0.0;0.0;2.29;92.15;2.83
132.0;371.44;63.0;2.4;95.7;2.69
272.0;492.92;110.0;4.02;92.15;2.97
408.0;618.96;131.0;5.85;85.65;3.17
508.0;679.43;145.0;7.45;79.65;3.17
559.0;679.27;163.0;8.58;76.85;3.24
458.0;315.07;272.0;9.24;71.5;3.38
475.0;462.37;218.0;9.88;69.0;3.38
454.0;676.58;128.0;10.4;66.55;3.45
327.0;570.48;114.0;10.57;66.55;3.52
128.0;113.53;101.0;10.52;66.55;3.31
40.0;142.07;28.0;9.89;69.0;2.41
0.0;0.0;0.0;8.69;74.15;2.0
0.0;0.0;0.0;7.46;82.65;1.59
0.0;0.0;0.0;5.6;92.25;1.59
0.0;0.0;0.0;3.9;95.7;1.86
0.0;0.0;0.0;2.97;99.4;2.0
0.0;0.0;0.0;2.29;95.7;2.0
0.0;0.0;0.0;1.96;95.65;1.79
0.0;0.0;0.0;1.9;95.65;1.59
0.0;0.0;0.0;1.59;99.4;1.59
0.0;0.0;0.0;1.02;99.35;1.72
0.0;0.0;0.0;0.56;99.4;1.93
0.0;0.0;0.0;0.64;95.65;2.0
6.0;0.0;6.0;0.61;95.65;2.28
110.0;161.48;79.0;1.92;95.65;2.14
187.0;104.54;152.0;5.86;88.9;2.14
433.0;714.36;109.0;8.74;76.95;2.41
531.0;753.51;124.0;10.94;69.15;2.69
614.0;869.77;102.0;12.75;62.3;3.1
623.0;874.43;102.0;14.01;60.2;3.24
568.0;810.89;113.0;14.9;56.15;3.1
479.0;766.05;106.0;15.35;54.25;2.83
354.0;697.91;90.0;15.48;54.25;2.48
197.0;511.12;73.0;15.14;60.4;1.93
47.0;190.7;30.0;13.9;67.15;1.86
0.0;0.0;0.0;11.78;71.95;2.28
0.0;0.0;0.0;9.61;79.9;2.41
0.0;0.0;0.0;8.27;85.9;2.28
0.0;0.0;0.0;6.91;89.0;2.07
0.0;0.0;0.0;5.71;92.3;1.93
0.0;0.0;0.0;4.69;95.75;1.86
0.0;0.0;0.0;3.91;99.4;1.86
0.0;0.0;0.0;3.33;100.0;1.86
0.0;0.0;0.0;2.96;100.0;1.93
0.0;0.0;0.0;2.92;100.0;2.41
0.0;0.0;0.0;3.31;100.0;2.76
0.0;0.0;0.0;3.8;99.4;2.97
7.0;0.0;7.0;4.17;99.4;3.1
83.0;40.36;75.0;5.15;95.75;2.83
153.0;38.13;140.0;7.3;92.35;3.93
205.0;28.29;192.0;8.75;85.95;4.34
253.0;31.14;236.0;9.52;85.95;4.41
357.0;111.05;291.0;9.91;82.95;4.34
287.0;33.26;267.0;10.33;83.0;4.34
178.0;0.0;178.0;10.25;83.0;4.28
151.0;0.0;151.0;10.1;82.95;4.55
126.0;2.61;125.0;9.52;85.95;4.34
101.0;32.34;93.0;8.66;85.9;4.28
34.0;42.64;30.0;7.72;85.85;3.93
0.0;0.0;0.0;6.85;89.0;3.72
0.0;0.0;0.0;6.23;88.95;4.48
0.0;0.0;0.0;6.3;88.95;4.83
0.0;0.0;0.0;6.27;88.95;3.59
0.0;0.0;0.0;6.19;88.95;3.31
0.0;0.0;0.0;6.03;92.3;3.31
0.0;0.0;0.0;5.78;92.3;2.76
0.0;0.0;0.0;5.52;95.75;2.69
0.0;0.0;0.0;5.29;95.75;2.55
0.0;0.0;0.0;5.19;95.75;2.69
0.0;0.0;0.0;5.38;92.25;2.9
0.0;0.0;0.0;5.65;88.9;2.41
6.0;0.0;6.0;5.74;88.9;2.21
68.0;9.78;66.0;5.97;88.9;2.28
96.0;0.0;96.0;6.72;82.6;3.66
124.0;0.0;124.0;7.41;82.65;3.31
176.0;1.81;175.0;8.32;76.85;2.9
185.0;0.0;185.0;9.57;74.2;2.48
357.0;98.9;297.0;10.62;71.7;2.14
311.0;69.98;271.0;11.44;66.75;2.28
437.0;533.22;172.0;12.02;64.45;2.69
348.0;613.39;110.0;11.77;64.45;3.1
160.0;214.21;106.0;11.06;71.75;3.24
49.0;162.5;33.0;9.96;77.1;2.97
0.0;0.0;0.0;8.58;82.75;2.97
0.0;0.0;0.0;7.78;82.7;2.76
0.0;0.0;0.0;7.36;85.8;2.62
0.0;0.0;0.0;6.83;85.75;2.48
0.0;0.0;0.0;6.48;88.95;2.41
0.0;0.0;0.0;6.22;88.95;2.34
0.0;0.0;0.0;5.97;92.3;2.21
0.0;0.0;0.0;5.39;92.25;2.21
0.0;0.0;0.0;4.87;95.75;2.34
0.0;0.0;0.0;4.46;95.75;2.55
0.0;0.0;0.0;4.06;99.4;2.62
0.0;0.0;0.0;3.72;95.7;2.48
9.0;0.0;9.0;3.57;99.4;2.28
74.0;14.24;71.0;3.46;99.4;2.41
98.0;0.0;98.0;4.29;92.2;2.28
379.0;383.84;198.0;5.07;88.85;2.41
372.0;173.95;275.0;6.02;85.65;2.28
292.0;34.68;271.0;6.84;82.6;2.0
508.0;393.74;267.0;7.64;79.65;1.93
535.0;598.18;190.0;8.2;76.85;2.07
484.0;711.2;127.0;8.35;74.05;2.14
355.0;618.58;112.0;8.01;76.8;2.34
128.0;73.99;109.0;7.36;76.7;2.9
55.0;184.29;36.0;6.22;79.5;2.55
0.0;0.0;0.0;5.35;82.4;1.72
0.0;0.0;0.0;5.08;85.55;1.86
0.0;0.0;0.0;4.64;82.35;1.93
0.0;0.0;0.0;4.14;85.5;1.79
0.0;0.0;0.0;3.65;88.75;2.0
0.0;0.0;0.0;3.45;92.15;2.34
0.0;0.0;0.0;3.53;92.15;2.83
0.0;0.0;0.0;3.5;92.15;2.9
0.0;0.0;0.0;3.79;92.15;3.31
0.0;0.0;0.0;4.63;92.25;3.45
0.0;0.0;0.0;5.44;95.75;3.38
0.0;0.0;0.0;5.87;92.3;3.59
26.0;150.47;17.0;5.72;92.3;4.14
147.0;285.94;85.0;5.93;92.3;4.62
189.0;77.93;161.0;6.72;85.75;4.9
206.0;23.04;195.0;6.97;85.75;6.0
195.0;3.55;193.0;6.92;85.75;6.9
202.0;1.64;201.0;7.62;85.8;6.28
290.0;30.77;271.0;8.43;82.75;6.07
534.0;589.45;191.0;8.74;76.95;6.55
132.0;0.0;132.0;8.49;76.85;7.1
235.0;125.74;185.0;8.36;76.85;7.24
93.0;11.47;90.0;7.88;79.7;6.76
29.0;9.28;28.0;7.22;82.65;6.07
0.0;0.0;0.0;6.35;85.7;6.07
0.0;0.0;0.0;6.26;82.55;6.07
0.0;0.0;0.0;5.97;82.5;5.93
0.0;0.0;0.0;5.75;79.4;5.72
0.0;0.0;0.0;5.56;82.4;5.38
0.0;0.0;0.0;5.44;85.6;4.9
0.0;0.0;0.0;5.5;85.6;4.62
0.0;0.0;0.0;5.35;85.6;4.55
0.0;0.0;0.0;5.11;85.55;4.83
0.0;0.0;0.0;4.69;79.3;5.31
0.0;0.0;0.0;4.04;79.15;5.24
0.0;0.0;0.0;3.45;76.1;5.1
16.0;15.14;15.0;3.0;76.0;4.9
82.0;17.93;78.0;3.39;76.1;4.76
123.0;5.47;121.0;3.4;76.1;4.76
170.0;4.14;168.0;3.79;73.3;4.48
255.0;22.84;242.0;4.42;70.6;4.28
333.0;61.62;295.0;5.12;68.0;4.0
600.0;658.36;190.0;6.0;65.65;3.66
591.0;778.53;134.0;6.75;63.35;3.45
515.0;797.12;107.0;7.34;61.1;3.31
394.0;762.92;87.0;7.66;58.9;2.97
231.0;597.45;72.0;7.54;61.1;2.55
69.0;284.89;37.0;7.06;63.35;1.79
0.0;0.0;0.0;5.96;70.85;1.72
0.0;0.0;0.0;4.48;79.2;2.0
0.0;0.0;0.0;3.83;82.25;2.0
0.0;0.0;0.0;3.13;85.4;1.93
0.0;0.0;0.0;2.65;88.65;1.79
0.0;0.0;0.0;1.88;88.65;1.72
0.0;0.0;0.0;1.57;92.05;1.59
0.0;0.0;0.0;0.96;92.05;1.59
0.0;0.0;0.0;0.56;92.0;1.52
0.0;0.0;0.0;0.04;95.6;1.66
0.0;0.0;0.0;-0.3;92.0;1.86
0.0;0.0;0.0;-0.01;95.6;1.79
32.0;124.44;23.0;-0.15;95.6;1.93
172.0;392.63;82.0;1.24;95.65;1.66
323.0;546.49;120.0;3.88;88.75;1.86
202.0;16.35;194.0;5.61;82.4;2.55
209.0;3.48;207.0;6.74;71.05;3.24
237.0;6.43;233.0;7.01;71.05;3.24
293.0;27.07;276.0;7.36;71.15;3.1
401.0;180.72;294.0;7.9;68.6;3.1
471.0;578.64;172.0;8.13;68.6;3.24
362.0;567.37;131.0;7.95;66.05;3.31
202.0;361.93;104.0;7.49;65.95;3.31
62.0;162.52;43.0;6.9;68.4;2.97
0.0;0.0;0.0;6.06;73.65;2.41
0.0;0.0;0.0;5.01;79.3;1.86
0.0;0.0;0.0;4.02;85.45;1.86
0.0;0.0;0.0;3.21;88.7;1.93
0.0;0.0;0.0;2.89;92.15;1.93
0.0;0.0;0.0;2.63;88.65;2.07
0.0;0.0;0.0;2.33;88.65;2.28
0.0;0.0;0.0;2.4;88.65;2.34
0.0;0.0;0.0;2.43;92.15;2.34
0.0;0.0;0.0;2.74;92.15;2.28
0.0;0.0;0.0;2.83;95.7;2.28
0.0;0.0;0.0;3.01;95.7;2.28
24.0;25.45;22.0;3.29;92.15;2.28
174.0;382.33;84.0;3.1;99.4;2.0
228.0;140.39;175.0;4.78;88.85;2.41
165.0;2.02;164.0;6.12;85.65;2.62
146.0;0.0;146.0;7.6;79.65;2.69
325.0;50.98;293.0;8.91;68.8;3.31
305.0;34.74;283.0;9.41;63.9;2.9
356.0;107.18;292.0;9.02;68.8;2.76
450.0;490.81;194.0;8.59;74.05;2.34
221.0;80.13;188.0;8.02;79.7;1.66
156.0;130.73;120.0;7.93;79.7;0.9
22.0;0.0;22.0;7.65;82.65;0.62
0.0;0.0;0.0;6.95;85.75;1.03
0.0;0.0;0.0;5.91;92.3;2.07
0.0;0.0;0.0;5.6;95.75;2.28
0.0;0.0;0.0;5.34;95.75;2.0
0.0;0.0;0.0;5.02;99.4;1.59
0.0;0.0;0.0;4.82;99.4;1.52
0.0;0.0;0.0;4.65;99.4;1.79
0.0;0.0;0.0;4.71;99.4;2.0
0.0;0.0;0.0;4.71;99.4;2.28
0.0;0.0;0.0;4.77;99.4;2.34
0.0;0.0;0.0;4.76;99.4;2.28
0.0;0.0;0.0;4.77;99.4;2.14
4.0;0.0;4.0;4.83;99.4;2.07
52.0;0.0;52.0;5.55;95.75;2.28
116.0;2.61;115.0;5.94;92.3;2.83
244.0;43.9;222.0;6.38;88.95;3.24
213.0;5.12;210.0;6.69;85.75;3.59
213.0;1.58;212.0;6.99;85.75;3.79
240.0;6.26;236.0;7.4;82.65;4.28
194.0;1.66;193.0;7.45;82.65;4.76
179.0;3.8;177.0;7.21;79.65;5.03
101.0;0.0;101.0;6.89;85.75;4.55
21.0;0.0;21.0;6.76;82.6;4.21
32.0;0.0;32.0;6.28;85.7;3.72
0.0;0.0;0.0;5.53;88.85;3.45
0.0;0.0;0.0;4.72;92.25;3.03
0.0;0.0;0.0;4.46;95.75;2.76
0.0;0.0;0.0;3.97;95.7;2.62
0.0;0.0;0.0;3.52;99.4;2.48
0.0;0.0;0.0;3.44;95.7;2.28
0.0;0.0;0.0;3.49;95.7;1.93
0.0;0.0;0.0;2.96;99.4;1.79
0.0;0.0;0.0;2.49;95.7;2.07
0.0;0.0;0.0;2.44;95.7;2.07
0.0;0.0;0.0;2.66;95.7;2.14
0.0;0.0;0.0;2.59;95.7;2.55
30.0;32.95;27.0;2.57;95.7;2.97
109.0;44.41;98.0;3.58;99.4;3.17
218.0;100.12;179.0;4.49;92.2;4.28
231.0;29.59;216.0;5.21;85.6;5.45
251.0;16.9;241.0;5.43;82.4;6.28
308.0;34.46;286.0;5.68;79.4;6.07
94.0;0.0;94.0;5.83;79.4;6.21
121.0;0.0;121.0;5.3;88.85;6.48
114.0;0.0;114.0;4.91;92.25;6.55
49.0;0.0;49.0;4.75;92.25;6.41
110.0;17.57;105.0;4.96;95.75;5.86
43.0;15.32;41.0;5.5;95.75;4.97
0.0;0.0;0.0;6.24;88.95;4.28
0.0;0.0;0.0;6.43;88.95;4.34
0.0;0.0;0.0;6.67;85.75;4.76
0.0;0.0;0.0;6.56;82.55;5.24
0.0;0.0;0.0;6.27;79.5;5.66
0.0;0.0;0.0;5.95;79.4;5.79
0.0;0.0;0.0;5.92;82.5;5.93
0.0;0.0;0.0;5.69;79.4;6.0
0.0;0.0;0.0;5.57;82.4;6.07
0.0;0.0;0.0;5.41;82.4;6.07
0.0;0.0;0.0;5.34;82.4;5.93
0.0;0.0;0.0;5.38;82.4;6.07
55.0;246.75;31.0;5.37;85.6;6.34
158.0;193.05;109.0;6.11;82.5;6.0
201.0;60.68;177.0;6.94;76.65;7.59
322.0;142.38;249.0;7.45;73.9;8.0
533.0;522.27;221.0;7.9;71.25;7.93
409.0;133.58;323.0;8.17;68.7;7.38
426.0;155.68;325.0;8.47;68.7;6.83
285.0;27.78;268.0;8.61;68.7;6.62
317.0;108.22;259.0;8.54;68.7;6.41
287.0;206.68;199.0;8.28;68.7;5.79
195.0;245.63;124.0;7.91;68.6;4.9
90.0;340.55;44.0;7.36;73.9;3.72
0.0;0.0;0.0;6.25;79.5;2.62
0.0;0.0;0.0;4.96;88.85;2.21
0.0;0.0;0.0;3.96;92.15;2.28
0.0;0.0;0.0;3.18;92.15;2.14
0.0;0.0;0.0;2.65;95.7;2.14
0.0;0.0;0.0;2.51;92.15;2.28
0.0;0.0;0.0;2.87;92.15;2.34
0.0;0.0;0.0;3.1;92.15;2.55
0.0;0.0;0.0;3.5;88.7;2.48
0.0;0.0;0.0;3.6;88.7;2.69
0.0;0.0;0.0;3.43;88.7;2.9
0.0;0.0;0.0;3.28;88.7;3.1
63.0;299.63;32.0;3.41;88.7;3.17
79.0;3.85;78.0;4.87;82.35;3.1
190.0;47.33;171.0;6.01;82.5;3.72
117.0;0.0;117.0;6.64;82.55;4.21
115.0;0.0;115.0;6.98;85.75;5.1
103.0;0.0;103.0;7.09;92.35;5.59
98.0;0.0;98.0;7.67;89.05;6.21
93.0;0.0;93.0;8.39;92.4;5.79
101.0;0.0;101.0;9.34;92.45;5.72
139.0;2.32;138.0;10.32;89.25;6.76
91.0;3.41;90.0;10.86;86.1;7.24
36.0;7.16;35.0;10.38;86.05;7.86
0.0;0.0;0.0;9.99;86.0;7.24
0.0;0.0;0.0;10.12;89.2;7.1
0.0;0.0;0.0;10.07;89.2;7.1
0.0;0.0;0.0;10.07;89.2;7.38
0.0;0.0;0.0;10.02;89.2;7.66
0.0;0.0;0.0;9.89;89.2;7.66
0.0;0.0;0.0;9.79;86.0;7.86
0.0;0.0;0.0;9.57;85.95;8.07
0.0;0.0;0.0;9.23;82.9;8.07
0.0;0.0;0.0;8.89;82.85;7.93
0.0;0.0;0.0;8.72;79.85;7.66
0.0;0.0;0.0;8.69;79.85;7.38
11.0;0.0;11.0;8.73;82.85;7.45
55.0;0.0;55.0;8.85;85.95;7.17
47.0;0.0;47.0;9.04;89.1;7.93
81.0;0.0;81.0;9.12;89.1;8.55
139.0;0.0;139.0;9.38;89.15;7.17
109.0;0.0;109.0;9.41;89.15;6.76
103.0;0.0;103.0;9.36;92.45;8.0
91.0;0.0;91.0;9.7;89.2;9.17
86.0;0.0;86.0;10.17;92.5;10.34
136.0;2.3;135.0;10.06;89.2;10.62
93.0;3.36;92.0;10.15;86.0;11.03
46.0;13.88;44.0;9.81;82.95;11.66
0.0;0.0;0.0;8.94;76.95;10.21
0.0;0.0;0.0;7.81;76.8;8.0
0.0;0.0;0.0;7.82;73.95;7.38
0.0;0.0;0.0;7.75;73.95;7.24
0.0;0.0;0.0;7.35;79.65;6.97
0.0;0.0;0.0;7.2;79.65;7.31
0.0;0.0;0.0;6.96;79.55;7.72
0.0;0.0;0.0;6.82;73.8;7.86
0.0;0.0;0.0;6.39;73.7;7.86
0.0;0.0;0.0;6.07;73.65;8.0
0.0;0.0;0.0;5.81;73.65;8.14
0.0;0.0;0.0;5.58;73.55;8.14
74.0;328.14;36.0;5.44;73.55;8.0
233.0;584.5;74.0;6.06;70.85;7.93
129.0;2.42;128.0;6.64;70.95;9.31
199.0;7.55;195.0;6.78;68.4;9.66
373.0;112.4;304.0;7.17;63.5;9.66
399.0;107.64;328.0;7.54;61.1;9.45
416.0;125.02;333.0;7.8;58.9;9.17
465.0;260.18;302.0;8.17;52.6;8.76
546.0;774.65;120.0;8.24;50.6;7.93
423.0;737.34;99.0;8.46;50.6;7.24
275.0;667.77;73.0;8.46;52.6;6.14
65.0;60.61;56.0;8.1;58.9;4.97
0.0;0.0;0.0;7.31;58.8;4.69
0.0;0.0;0.0;7.2;61.1;4.62
0.0;0.0;0.0;6.89;71.05;5.52
0.0;0.0;0.0;6.4;79.5;5.79
0.0;0.0;0.0;6.16;88.95;6.21
0.0;0.0;0.0;6.67;89.0;6.83
0.0;0.0;0.0;8.17;89.1;7.79
0.0;0.0;0.0;9.58;92.45;10.41
0.0;0.0;0.0;9.77;89.2;11.24
0.0;0.0;0.0;9.84;89.2;11.45
0.0;0.0;0.0;9.9;82.95;11.93
0.0;0.0;0.0;9.39;82.9;11.52
77.0;319.84;38.0;9.17;79.85;10.69
234.0;561.07;78.0;9.41;71.5;11.66
309.0;305.42;181.0;9.61;68.9;12.14
331.0;136.33;258.0;9.77;64.0;13.03
401.0;155.02;305.0;9.68;57.15;13.03
563.0;434.75;274.0;9.67;57.05;12.97
670.0;784.95;145.0;9.73;52.95;12.55
636.0;807.95;126.0;9.89;52.95;12.21
554.0;800.71;110.0;9.85;55.05;11.03
253.0;103.63;207.0;9.77;55.05;10.55
211.0;270.42;128.0;6.65;59.04;10.37
61.0;45.77;54.0;6.76;59.78;9.94
0.0;0.0;0.0;6.87;60.52;9.52
0.0;0.0;0.0;6.98;61.26;9.1
0.0;0.0;0.0;7.08;62.0;8.68
0.0;0.0;0.0;7.19;62.73;8.25
0.0;0.0;0.0;7.3;63.47;7.83
0.0;0.0;0.0;7.41;64.21;7.41
0.0;0.0;0.0;7.52;64.95;6.99
0.0;0.0;0.0;7.63;65.69;6.56
0.0;0.0;0.0;7.74;66.43;6.14
0.0;0.0;0.0;7.85;67.17;5.72
0.0;0.0;0.0;7.96;67.91;5.3
0.0;0.0;0.0;8.07;68.64;4.88
77.0;242.1;46.0;8.18;69.38;4.45
232.0;492.93;92.0;8.29;70.12;4.03
393.0;659.0;113.0;9.97;64.0;5.45
524.0;715.26;137.0;11.36;59.6;6.0
629.0;784.48;139.0;12.79;53.6;6.0
683.0;804.63;144.0;14.09;50.1;5.93
684.0;791.12;151.0;15.1;46.75;5.93
639.0;775.24;146.0;15.73;43.5;6.0
548.0;736.96;136.0;15.96;42.05;6.0
422.0;686.99;114.0;15.84;40.35;5.93
266.0;558.91;92.0;15.44;43.5;5.17
111.0;381.31;51.0;14.4;46.6;4.83
0.0;0.0;0.0;12.9;48.0;4.55
0.0;0.0;0.0;11.59;49.45;3.93
0.0;0.0;0.0;10.7;53.1;4.07
0.0;0.0;0.0;10.09;52.95;4.21
0.0;0.0;0.0;9.55;54.9;4.14
0.0;0.0;0.0;8.98;56.9;4.0
0.0;0.0;0.0;8.4;59.0;3.86
0.0;0.0;0.0;7.91;61.2;3.79
0.0;0.0;0.0;7.48;63.5;3.66
0.0;0.0;0.0;7.08;68.4;3.59
0.0;0.0;0.0;6.68;70.95;3.45
0.0;0.0;0.0;6.31;73.7;3.38
74.0;178.94;50.0;6.27;76.55;3.38
231.0;448.35;101.0;7.86;76.8;3.17
394.0;626.97;124.0;9.81;71.5;3.86
537.0;748.27;128.0;11.63;66.75;3.93
640.0;803.27;134.0;13.33;62.3;3.86
694.0;823.78;138.0;14.86;58.25;3.79
691.0;795.79;151.0;16.08;54.45;3.72
645.0;778.98;146.0;16.92;52.65;3.72
548.0;715.1;145.0;17.16;50.75;3.72
408.0;585.32;143.0;17.02;48.9;3.59
259.0;478.32;108.0;16.48;50.75;3.66
109.0;321.5;57.0;15.16;58.35;4.07
0.0;0.0;0.0;13.18;64.65;4.34
0.0;0.0;0.0;11.18;66.65;4.69
0.0;0.0;0.0;9.99;66.45;4.48
0.0;0.0;0.0;8.91;68.8;4.28
0.0;0.0;0.0;7.97;71.25;4.28
0.0;0.0;0.0;7.02;73.8;4.41
0.0;0.0;0.0;6.35;76.55;4.62
0.0;0.0;0.0;5.77;82.5;4.41
0.0;0.0;0.0;5.27;88.85;4.07
0.0;0.0;0.0;4.88;88.85;4.21
0.0;0.0;0.0;4.75;92.25;4.28
0.0;0.0;0.0;4.65;92.25;3.79
57.0;49.94;50.0;5.18;88.85;3.1
133.0;40.56;121.0;6.64;82.55;2.69
101.0;0.0;101.0;7.95;73.95;3.86
144.0;0.0;144.0;8.87;71.4;5.38
191.0;0.0;191.0;8.82;74.05;5.59
242.0;2.94;240.0;8.34;71.35;5.93
127.0;0.0;127.0;8.14;68.6;6.14
188.0;0.0;188.0;8.22;66.05;6.34
266.0;31.69;248.0;8.69;63.7;6.48
107.0;0.0;107.0;9.58;59.25;6.76
169.0;84.37;142.0;9.56;63.9;7.1
124.0;445.47;50.0;8.86;68.8;6.69
0.0;0.0;0.0;7.9;68.6;6.55
0.0;0.0;0.0;7.02;68.4;6.21
0.0;0.0;0.0;6.49;68.3;6.0
0.0;0.0;0.0;6.1;68.3;5.66
0.0;0.0;0.0;5.83;68.3;5.24
0.0;0.0;0.0;5.52;70.85;4.9
0.0;0.0;0.0;5.26;76.4;4.55
0.0;0.0;0.0;4.89;76.4;4.21
0.0;0.0;0.0;4.5;79.3;4.0
0.0;0.0;0.0;4.2;82.3;3.93
0.0;0.0;0.0;3.94;79.2;3.72
0.0;0.0;0.0;3.58;79.15;3.52
107.0;430.98;44.0;3.57;82.25;3.45
271.0;639.69;78.0;5.09;79.35;3.38
431.0;755.63;97.0;6.55;70.95;4.21
559.0;787.41;120.0;7.77;63.5;4.76
648.0;793.28;140.0;8.69;56.8;5.1
702.0;813.24;145.0;9.37;52.85;4.83
698.0;783.3;159.0;10.07;51.0;4.62
656.0;781.84;148.0;10.58;51.1;4.55
567.0;759.91;132.0;10.83;51.1;4.48
433.0;669.63;124.0;10.83;51.1;4.34
282.0;582.72;93.0;10.42;53.1;4.41
120.0;369.58;57.0;9.56;59.25;4.0
0.0;0.0;0.0;8.06;66.05;3.79
0.0;0.0;0.0;6.76;76.55;3.52
0.0;0.0;0.0;5.78;79.4;3.17
0.0;0.0;0.0;5.02;82.4;2.76
0.0;0.0;0.0;4.38;85.55;2.48
0.0;0.0;0.0;3.84;88.8;2.28
0.0;0.0;0.0;3.36;88.75;2.07
0.0;0.0;0.0;2.73;95.7;1.72
0.0;0.0;0.0;2.52;92.15;1.45
0.0;0.0;0.0;3.14;92.15;1.24
0.0;0.0;0.0;3.22;92.15;1.24
0.0;0.0;0.0;2.78;95.7;1.45
45.0;6.57;44.0;3.08;95.7;1.52
118.0;16.26;113.0;5.88;85.7;1.17
382.0;498.18;159.0;8.35;76.85;2.28
525.0;630.65;170.0;9.37;71.5;2.9
638.0;742.03;159.0;10.22;71.6;2.9
686.0;745.11;172.0;11.29;69.15;3.03
641.0;581.69;238.0;12.02;66.85;3.24
620.0;641.94;200.0;12.54;64.55;3.52
525.0;577.31;192.0;12.66;64.55;3.72
385.0;438.01;181.0;12.38;66.85;3.72
266.0;459.49;115.0;11.84;69.25;3.38
121.0;348.98;60.0;11.04;71.75;2.69
0.0;0.0;0.0;9.71;82.9;2.0
0.0;0.0;0.0;8.26;89.05;2.0
0.0;0.0;0.0;7.17;95.8;1.79
0.0;0.0;0.0;6.23;95.8;1.79
0.0;0.0;0.0;5.37;92.3;1.93
0.0;0.0;0.0;4.81;92.25;2.14
0.0;0.0;0.0;4.48;95.75;2.21
0.0;0.0;0.0;4.25;95.75;2.28
0.0;0.0;0.0;4.06;95.75;2.34
