ghi;dni;dhi;temp_air;rh;ws10
0.0;0.0;0.0;6.85;82.6;3.72
0.0;0.0;0.0;6.41;82.55;3.59
0.0;0.0;0.0;5.83;82.5;3.45
0.0;0.0;0.0;5.49;82.4;3.1
0.0;0.0;0.0;5.49;82.4;2.97
0.0;0.0;0.0;5.52;82.4;3.03
0.0;0.0;0.0;5.41;85.6;2.83
0.0;0.0;0.0;5.25;88.85;2.76
0.0;0.0;0.0;5.31;92.25;2.9
0.0;0.0;0.0;5.03;95.75;3.03
0.0;0.0;0.0;4.66;92.25;3.17
0.0;0.0;0.0;4.43;95.75;3.17
35.0;82.94;28.0;4.2;92.2;3.1
164.0;380.27;79.0;5.36;88.85;3.03
258.0;329.02;144.0;6.74;82.6;3.31
318.0;253.99;205.0;7.75;73.95;3.86
438.0;474.54;195.0;8.76;68.8;4.21
410.0;290.76;252.0;9.37;66.35;4.28
529.0;763.81;119.0;9.75;64.0;4.28
393.0;375.52;208.0;9.73;64.0;4.21
324.0;371.98;170.0;9.67;63.9;4.14
202.0;218.8;135.0;9.14;63.8;3.86
90.0;107.57;71.0;8.39;66.15;3.1
3.0;0.0;3.0;7.33;68.5;2.83
0.0;0.0;0.0;6.15;70.95;2.69
0.0;0.0;0.0;5.94;70.85;2.55
0.0;0.0;0.0;5.14;70.8;2.48
0.0;0.0;0.0;4.54;76.25;2.41
0.0;0.0;0.0;3.99;76.15;2.34
0.0;0.0;0.0;3.57;79.1;2.34
0.0;0.0;0.0;3.06;82.15;2.34
0.0;0.0;0.0;2.48;82.15;2.34
0.0;0.0;0.0;1.85;85.3;2.34
0.0;0.0;0.0;1.3;88.6;2.21
0.0;0.0;0.0;0.75;88.55;2.14
0.0;0.0;0.0;0.11;88.5;2.07
57.0;330.18;27.0;-0.29;92.0;2.0
195.0;569.72;64.0;1.35;92.05;1.66
335.0;717.1;82.0;4.64;82.35;1.66
452.0;793.63;94.0;6.58;76.55;1.38
539.0;858.92;94.0;8.19;66.15;1.03
566.0;832.05;109.0;9.51;61.55;0.83
554.0;816.69;111.0;10.41;55.15;0.76
508.0;823.12;98.0;10.93;53.25;0.41
405.0;729.79;99.0;11.23;51.35;0.41
269.0;552.4;97.0;11.26;49.45;0.97
127.0;335.75;66.0;10.89;53.25;0.9
8.0;0.0;8.0;9.67;63.9;1.17
0.0;0.0;0.0;7.44;71.15;2.0
0.0;0.0;0.0;6.07;73.65;2.28
0.0;0.0;0.0;4.83;79.3;2.76
0.0;0.0;0.0;3.96;88.75;2.76
0.0;0.0;0.0;3.23;92.15;2.48
0.0;0.0;0.0;2.67;95.7;2.55
0.0;0.0;0.0;2.45;95.7;2.83
0.0;0.0;0.0;2.35;95.7;3.03
0.0;0.0;0.0;2.5;95.7;3.03
0.0;0.0;0.0;2.65;95.7;3.03
0.0;0.0;0.0;3.05;95.7;3.17
0.0;0.0;0.0;3.24;92.15;3.31
33.0;30.83;30.0;3.79;88.75;3.31
83.0;12.69;80.0;4.0;95.7;3.38
142.0;16.71;136.0;5.33;85.6;4.41
336.0;284.3;206.0;6.17;79.5;4.34
499.0;686.9;139.0;6.52;82.55;3.86
172.0;0.0;172.0;6.58;82.55;3.86
228.0;14.6;220.0;7.39;76.7;4.55
203.0;13.9;196.0;7.67;73.95;4.9
205.0;47.11;185.0;7.06;76.65;4.41
136.0;31.6;126.0;6.68;76.65;4.48
73.0;32.13;67.0;6.17;79.5;4.41
6.0;0.0;6.0;5.46;82.4;4.28
0.0;0.0;0.0;4.88;85.55;3.93
0.0;0.0;0.0;4.58;88.8;4.14
0.0;0.0;0.0;4.33;92.2;4.28
0.0;0.0;0.0;4.21;92.2;4.34
0.0;0.0;0.0;4.18;95.75;4.14
0.0;0.0;0.0;4.28;99.4;3.66
0.0;0.0;0.0;4.37;99.4;2.9
0.0;0.0;0.0;4.47;100.0;2.14
0.0;0.0;0.0;4.55;100.0;1.72
0.0;0.0;0.0;4.67;99.4;2.14
0.0;0.0;0.0;4.72;99.4;2.69
0.0;0.0;0.0;4.74;99.4;2.76
14.0;0.0;14.0;4.79;99.4;2.83
56.0;0.0;56.0;5.03;99.4;4.14
168.0;38.31;154.0;4.68;99.4;4.48
108.0;0.0;108.0;4.11;99.4;5.79
104.0;0.0;104.0;3.55;92.15;7.17
121.0;0.0;121.0;3.4;85.4;7.86
149.0;0.0;149.0;3.34;79.1;8.14
132.0;0.0;132.0;3.41;73.2;8.41
80.0;0.0;80.0;3.57;67.7;7.86
154.0;52.86;137.0;3.67;60.3;6.97
93.0;78.23;78.0;3.79;55.7;6.21
9.0;0.0;9.0;3.59;57.8;5.03
0.0;0.0;0.0;2.99;57.7;4.41
0.0;0.0;0.0;2.45;55.45;4.14
0.0;0.0;0.0;2.33;55.45;3.72
0.0;0.0;0.0;2.2;53.25;3.38
0.0;0.0;0.0;1.94;55.3;2.97
0.0;0.0;0.0;1.67;57.6;2.55
0.0;0.0;0.0;1.05;64.65;2.21
0.0;0.0;0.0;0.28;67.2;2.34
0.0;0.0;0.0;-0.62;72.6;2.48
0.0;0.0;0.0;-1.55;75.35;2.55
0.0;0.0;0.0;-2.21;75.3;2.41
0.0;0.0;0.0;-2.76;78.3;2.14
41.0;36.29;37.0;-2.97;81.45;2.07
101.0;28.1;94.0;-1.41;72.5;2.07
179.0;45.74;162.0;-0.24;67.1;2.83
410.0;504.76;173.0;0.77;59.7;3.45
503.0;621.25;170.0;1.85;55.3;4.14
573.0;790.69;125.0;2.76;53.25;4.41
561.0;772.55;129.0;3.39;51.3;4.34
481.0;624.14;160.0;3.75;49.4;4.34
328.0;303.44;196.0;3.86;49.4;4.07
176.0;88.77;147.0;3.58;51.3;3.72
78.0;30.5;72.0;3.1;53.25;3.31
15.0;18.52;14.0;2.56;55.45;2.83
0.0;0.0;0.0;2.0;57.6;2.76
0.0;0.0;0.0;1.29;62.25;2.97
0.0;0.0;0.0;1.09;64.65;3.1
0.0;0.0;0.0;0.92;64.65;3.17
0.0;0.0;0.0;0.92;67.3;3.24
0.0;0.0;0.0;1.01;67.3;3.31
0.0;0.0;0.0;1.17;64.8;4.21
0.0;0.0;0.0;1.44;67.4;4.48
0.0;0.0;0.0;1.68;67.5;4.48
0.0;0.0;0.0;1.77;70.2;4.41
0.0;0.0;0.0;2.02;73.0;4.41
0.0;0.0;0.0;2.39;73.1;4.41
17.0;0.0;17.0;2.66;76.0;4.41
92.0;11.74;89.0;2.96;85.35;3.86
183.0;50.27;164.0;3.94;82.25;5.17
341.0;250.19;222.0;5.09;76.3;6.21
382.0;223.28;261.0;5.79;73.65;6.34
538.0;634.27;175.0;6.39;70.95;6.55
419.0;267.39;268.0;6.75;68.4;6.69
159.0;0.0;159.0;6.72;68.4;6.76
87.0;0.0;87.0;6.45;70.95;6.83
71.0;0.0;71.0;6.07;73.65;6.69
43.0;0.0;43.0;5.43;76.4;6.21
5.0;0.0;5.0;4.98;79.3;4.97
0.0;0.0;0.0;4.56;82.3;4.9
0.0;0.0;0.0;4.39;82.3;4.55
0.0;0.0;0.0;4.31;85.5;4.21
0.0;0.0;0.0;4.29;88.8;4.0
0.0;0.0;0.0;4.35;88.8;3.86
0.0;0.0;0.0;4.45;92.2;3.66
0.0;0.0;0.0;4.51;95.75;3.31
0.0;0.0;0.0;4.41;95.75;2.9
0.0;0.0;0.0;4.39;99.4;2.41
0.0;0.0;0.0;4.3;99.4;2.0
0.0;0.0;0.0;4.08;100.0;1.66
0.0;0.0;0.0;3.85;100.0;1.38
52.0;64.97;44.0;3.7;99.4;1.24
112.0;34.37;103.0;4.44;99.4;1.66
255.0;200.43;178.0;4.89;92.25;1.52
259.0;70.58;225.0;5.56;88.85;1.24
218.0;10.95;212.0;6.3;79.5;0.97
226.0;8.65;221.0;7.02;71.05;0.69
163.0;0.0;163.0;7.89;66.05;0.34
282.0;66.67;247.0;8.58;61.3;0.28
151.0;2.25;150.0;8.79;59.15;0.07
109.0;2.97;108.0;8.61;59.0;0.48
109.0;111.29;86.0;8.32;61.3;0.69
22.0;62.61;18.0;7.38;68.5;1.31
0.0;0.0;0.0;6.22;76.55;1.72
0.0;0.0;0.0;5.34;88.85;1.93
0.0;0.0;0.0;5.11;95.75;1.66
0.0;0.0;0.0;4.78;95.75;1.52
0.0;0.0;0.0;4.31;99.4;1.45
0.0;0.0;0.0;3.98;99.4;1.38
0.0;0.0;0.0;3.86;99.4;1.17
0.0;0.0;0.0;3.46;100.0;1.24
0.0;0.0;0.0;3.15;99.4;1.24
0.0;0.0;0.0;3.01;100.0;1.31
0.0;0.0;0.0;2.91;100.0;1.45
0.0;0.0;0.0;2.99;100.0;1.59
33.0;0.0;33.0;3.16;99.4;1.72
64.0;0.0;64.0;3.68;99.4;1.31
182.0;40.99;166.0;4.62;99.4;2.0
198.0;14.35;191.0;5.26;92.25;2.28
228.0;14.45;220.0;6.01;88.9;3.03
76.0;0.0;76.0;6.56;82.55;4.0
114.0;0.0;114.0;6.4;82.55;4.21
120.0;0.0;120.0;5.89;82.5;3.79
89.0;0.0;89.0;5.54;85.6;3.79
80.0;0.0;80.0;4.96;92.25;4.21
27.0;0.0;27.0;4.75;92.25;4.83
9.0;0.0;9.0;4.78;92.25;5.38
0.0;0.0;0.0;4.77;92.25;5.93
0.0;0.0;0.0;4.12;95.7;5.86
0.0;0.0;0.0;3.61;95.7;6.0
0.0;0.0;0.0;3.63;92.15;6.34
0.0;0.0;0.0;3.94;92.15;6.48
0.0;0.0;0.0;4.25;92.2;6.14
0.0;0.0;0.0;4.55;92.2;5.72
0.0;0.0;0.0;4.83;92.25;5.1
0.0;0.0;0.0;4.92;95.75;4.34
0.0;0.0;0.0;4.89;95.75;3.38
0.0;0.0;0.0;4.82;99.4;2.69
0.0;0.0;0.0;4.67;95.75;2.48
63.0;88.25;51.0;4.28;99.4;2.9
124.0;43.71;112.0;3.67;92.15;4.0
131.0;2.52;130.0;4.03;85.45;4.83
286.0;99.24;237.0;4.98;79.3;4.83
242.0;17.87;232.0;5.9;70.85;4.76
254.0;16.97;244.0;6.54;65.75;4.69
227.0;8.61;222.0;6.77;63.35;4.69
183.0;1.87;182.0;6.85;63.35;4.62
246.0;74.64;212.0;6.69;63.35;4.0
205.0;132.67;159.0;6.72;63.35;3.45
118.0;124.7;91.0;6.46;65.75;2.76
22.0;27.13;20.0;5.8;68.2;1.93
0.0;0.0;0.0;4.88;73.45;1.72
0.0;0.0;0.0;4.09;82.25;1.79
0.0;0.0;0.0;3.12;85.4;1.52
0.0;0.0;0.0;2.53;88.65;1.31
0.0;0.0;0.0;1.92;92.1;1.52
0.0;0.0;0.0;1.5;92.05;1.79
0.0;0.0;0.0;1.3;92.05;1.86
0.0;0.0;0.0;1.2;92.05;1.93
0.0;0.0;0.0;1.13;92.05;2.0
0.0;0.0;0.0;1.33;92.05;2.07
0.0;0.0;0.0;1.91;92.1;2.07
0.0;0.0;0.0;2.15;88.65;2.14
39.0;7.02;38.0;2.33;92.15;2.0
83.0;3.56;82.0;3.59;95.7;1.86
128.0;2.48;127.0;4.64;88.85;1.86
177.0;4.0;175.0;5.49;82.4;2.14
102.0;0.0;102.0;6.04;76.5;2.34
109.0;0.0;109.0;6.41;73.7;2.0
118.0;0.0;118.0;6.69;68.4;1.93
102.0;0.0;102.0;7.22;63.5;2.0
162.0;4.34;160.0;7.63;63.5;2.07
138.0;14.22;133.0;7.49;65.95;2.55
125.0;140.02;94.0;6.89;68.4;2.55
18.0;0.0;18.0;6.01;76.5;2.76
0.0;0.0;0.0;4.91;82.35;2.69
0.0;0.0;0.0;3.86;85.45;2.69
0.0;0.0;0.0;3.01;92.15;2.76
0.0;0.0;0.0;2.3;88.65;2.83
0.0;0.0;0.0;1.9;92.1;3.03
0.0;0.0;0.0;1.64;92.1;3.17
0.0;0.0;0.0;1.67;92.1;3.17
0.0;0.0;0.0;1.51;95.65;2.97
0.0;0.0;0.0;1.41;95.65;2.97
0.0;0.0;0.0;1.33;95.65;2.9
0.0;0.0;0.0;1.25;95.65;2.69
0.0;0.0;0.0;1.0;99.35;2.55
97.0;295.77;53.0;1.19;95.65;2.41
234.0;487.63;94.0;3.4;95.7;2.97
305.0;305.75;180.0;4.98;82.35;3.59
450.0;541.87;176.0;5.95;73.65;3.52
378.0;168.13;282.0;6.74;65.85;3.86
417.0;199.89;297.0;7.43;61.1;4.55
318.0;62.53;281.0;7.71;56.7;5.1
317.0;95.28;265.0;7.63;56.55;5.38
191.0;15.04;184.0;7.48;54.4;5.72
103.0;0.0;103.0;6.98;56.45;5.52
73.0;8.84;71.0;6.24;63.25;5.59
14.0;0.0;14.0;4.99;79.3;5.72
0.0;0.0;0.0;4.2;88.8;6.55
0.0;0.0;0.0;4.58;92.2;7.38
0.0;0.0;0.0;4.98;92.25;7.31
0.0;0.0;0.0;5.51;95.75;7.03
0.0;0.0;0.0;6.2;92.3;6.48
0.0;0.0;0.0;6.65;99.4;6.0
0.0;0.0;0.0;6.73;95.8;5.31
0.0;0.0;0.0;6.66;95.8;4.55
0.0;0.0;0.0;6.61;99.4;4.0
0.0;0.0;0.0;6.55;99.4;3.72
0.0;0.0;0.0;6.5;99.4;3.79
0.0;0.0;0.0;6.27;95.8;4.0
66.0;58.02;57.0;5.82;92.3;4.14
77.0;0.0;77.0;6.2;92.3;4.69
213.0;65.07;186.0;6.71;89.0;4.55
174.0;1.95;173.0;7.78;79.7;4.48
129.0;0.0;129.0;8.73;79.85;4.55
233.0;8.25;228.0;9.03;82.85;4.69
330.0;75.37;285.0;7.97;82.7;5.45
300.0;72.61;260.0;8.48;82.75;5.24
191.0;14.88;184.0;7.61;82.65;6.0
195.0;88.53;163.0;7.06;82.6;5.72
26.0;0.0;26.0;6.76;82.6;4.48
50.0;271.73;26.0;6.31;82.55;3.79
0.0;0.0;0.0;5.63;85.6;2.97
0.0;0.0;0.0;5.23;85.6;2.07
0.0;0.0;0.0;4.76;92.25;2.0
0.0;0.0;0.0;4.51;95.75;2.21
0.0;0.0;0.0;4.56;99.4;2.69
0.0;0.0;0.0;4.54;99.4;3.31
0.0;0.0;0.0;4.38;95.75;4.14
0.0;0.0;0.0;4.06;99.4;4.83
0.0;0.0;0.0;3.75;95.7;5.31
0.0;0.0;0.0;3.51;95.7;5.38
0.0;0.0;0.0;3.47;95.7;5.45
0.0;0.0;0.0;3.27;92.15;5.38
115.0;390.19;52.0;3.24;92.15;5.59
268.0;637.6;77.0;4.16;88.8;5.52
272.0;171.03;200.0;5.27;76.4;7.52
396.0;307.3;237.0;6.28;68.3;8.14
374.0;144.25;290.0;7.04;63.35;8.41
406.0;161.96;307.0;7.35;61.1;8.83
538.0;514.72;228.0;7.75;56.7;8.9
553.0;764.45;128.0;7.54;61.1;9.17
255.0;71.51;221.0;7.34;61.1;9.66
222.0;141.95;170.0;6.69;68.4;9.59
192.0;512.9;71.0;6.1;70.85;9.45
48.0;182.49;31.0;5.42;70.8;9.17
0.0;0.0;0.0;4.61;73.4;7.93
0.0;0.0;0.0;3.78;76.15;6.9
0.0;0.0;0.0;3.25;76.1;6.14
0.0;0.0;0.0;2.9;79.0;5.66
0.0;0.0;0.0;2.58;76.0;4.76
0.0;0.0;0.0;2.3;76.0;4.48
0.0;0.0;0.0;2.35;79.0;4.41
0.0;0.0;0.0;2.39;85.35;4.28
0.0;0.0;0.0;2.27;88.65;4.28
0.0;0.0;0.0;1.46;99.4;4.41
0.0;0.0;0.0;1.14;95.65;5.66
0.0;0.0;0.0;0.86;99.35;5.66
25.0;0.0;25.0;0.79;99.35;5.93
40.0;0.0;40.0;0.89;99.35;5.79
76.0;0.0;76.0;1.1;95.65;5.93
91.0;0.0;91.0;1.3;95.65;5.17
178.0;0.0;178.0;1.54;99.4;4.07
240.0;8.11;235.0;1.96;95.65;3.66
189.0;0.0;189.0;2.45;95.7;4.48
181.0;1.78;180.0;2.82;92.15;5.52
92.0;0.0;92.0;2.96;92.15;6.21
113.0;2.69;112.0;2.67;92.15;6.41
60.0;0.0;60.0;1.81;92.82;4.83
19.0;0.0;19.0;1.72;93.34;4.6
0.0;0.0;0.0;1.64;93.85;4.37
0.0;0.0;0.0;1.56;94.37;4.14
0.0;0.0;0.0;1.48;94.89;3.9
0.0;0.0;0.0;1.4;95.41;3.67
0.0;0.0;0.0;1.32;95.93;3.44
0.0;0.0;0.0;1.23;96.44;3.21
0.0;0.0;0.0;1.15;96.96;2.97
0.0;0.0;0.0;1.07;97.48;2.74
0.0;0.0;0.0;0.99;98.0;2.51
0.0;0.0;0.0;0.91;98.52;2.28
0.0;0.0;0.0;0.83;99.03;2.04
6.0;0.0;6.0;0.75;99.55;1.81
103.0;160.85;74.0;0.66;100.0;1.58
209.0;210.7;142.0;0.58;100.0;1.35
349.0;378.24;183.0;4.39;95.75;3.1
523.0;729.35;133.0;6.19;92.3;3.66
605.0;789.66;132.0;8.08;82.7;4.21
614.0;703.01;173.0;9.42;71.5;5.17
465.0;271.97;297.0;10.21;69.0;5.52
438.0;301.27;266.0;10.59;66.55;5.79
88.0;0.0;88.0;10.28;71.6;5.38
63.0;0.0;63.0;9.36;79.85;4.9
40.0;0.0;40.0;8.45;82.75;4.83
18.0;0.0;18.0;7.43;89.0;4.41
0.0;0.0;0.0;6.95;89.0;4.28
0.0;0.0;0.0;6.44;89.0;3.45
0.0;0.0;0.0;6.21;92.3;3.24
0.0;0.0;0.0;5.77;95.75;3.1
0.0;0.0;0.0;5.27;95.75;3.1
0.0;0.0;0.0;4.68;95.75;3.1
0.0;0.0;0.0;4.06;95.75;2.97
0.0;0.0;0.0;3.81;99.4;2.76
0.0;0.0;0.0;3.52;95.7;2.83
0.0;0.0;0.0;3.76;99.4;2.62
0.0;0.0;0.0;4.09;95.75;2.55
2.0;0.0;2.0;3.79;99.4;2.21
49.0;0.0;49.0;4.19;99.4;1.93
139.0;30.86;129.0;5.03;92.25;2.48
158.0;6.75;155.0;6.54;85.75;2.14
214.0;11.1;208.0;7.8;89.0;1.72
222.0;4.96;219.0;8.8;89.1;1.66
230.0;4.74;227.0;9.57;89.15;1.93
343.0;72.26;298.0;9.91;86.0;2.34
184.0;1.74;183.0;9.67;85.95;3.03
46.0;0.0;46.0;9.66;82.9;3.59
181.0;44.11;164.0;9.03;79.85;3.79
130.0;86.31;108.0;8.97;79.85;3.72
19.0;0.0;19.0;8.08;82.7;3.1
0.0;0.0;0.0;6.86;85.75;2.76
0.0;0.0;0.0;5.75;88.9;2.41
0.0;0.0;0.0;5.24;92.25;2.41
0.0;0.0;0.0;4.72;95.75;2.34
0.0;0.0;0.0;4.56;95.75;2.21
0.0;0.0;0.0;4.27;99.4;2.28
0.0;0.0;0.0;4.16;99.4;2.62
0.0;0.0;0.0;4.4;95.75;3.1
0.0;0.0;0.0;4.64;95.75;3.52
0.0;0.0;0.0;4.64;95.75;3.52
0.0;0.0;0.0;4.84;92.25;3.45
7.0;0.0;7.0;4.98;92.25;3.38
55.0;5.19;54.0;5.23;92.25;3.24
98.0;3.03;97.0;6.04;85.7;4.48
119.0;0.0;119.0;6.67;85.75;4.14
173.0;1.83;172.0;7.41;85.8;3.79
238.0;8.2;233.0;8.29;82.7;3.59
233.0;4.7;230.0;9.48;71.5;3.45
232.0;4.78;229.0;10.04;69.0;3.17
311.0;63.72;274.0;10.46;66.55;2.69
106.0;0.0;106.0;10.75;66.55;2.34
177.0;35.89;163.0;10.68;66.55;1.93
172.0;246.54;108.0;10.72;69.1;1.86
63.0;187.98;41.0;10.36;71.6;1.86
0.0;0.0;0.0;9.4;74.2;2.28
0.0;0.0;0.0;7.46;85.8;2.62
0.0;0.0;0.0;6.11;88.95;2.69
0.0;0.0;0.0;4.85;92.25;2.97
0.0;0.0;0.0;4.13;95.75;3.03
0.0;0.0;0.0;3.61;95.7;2.97
0.0;0.0;0.0;3.38;95.7;2.9
0.0;0.0;0.0;3.2;99.4;2.9
0.0;0.0;0.0;3.12;95.7;2.97
0.0;0.0;0.0;3.07;95.7;2.97
0.0;0.0;0.0;3.33;92.15;3.1
2.0;0.0;2.0;3.68;95.7;3.17
45.0;0.0;45.0;4.37;88.85;3.79
213.0;181.52;152.0;5.1;88.85;3.72
277.0;131.47;217.0;6.2;85.7;4.0
307.0;81.58;262.0;7.03;85.75;4.21
145.0;0.0;145.0;7.97;82.7;5.1
107.0;0.0;107.0;8.66;82.75;5.79
157.0;0.0;157.0;8.86;82.75;6.07
184.0;0.0;184.0;8.85;85.9;6.0
104.0;0.0;104.0;8.79;85.9;5.86
135.0;5.07;133.0;8.36;89.05;4.62
53.0;0.0;53.0;8.12;89.05;4.83
46.0;41.07;41.0;8.01;89.05;4.9
0.0;0.0;0.0;7.56;89.0;4.41
0.0;0.0;0.0;7.15;95.8;4.55
0.0;0.0;0.0;6.99;92.35;4.34
0.0;0.0;0.0;6.71;92.35;3.79
0.0;0.0;0.0;6.3;92.3;3.52
0.0;0.0;0.0;5.81;92.3;3.17
0.0;0.0;0.0;5.21;92.25;2.83
0.0;0.0;0.0;4.54;92.25;2.69
0.0;0.0;0.0;3.73;95.7;2.55
0.0;0.0;0.0;2.82;95.7;2.41
0.0;0.0;0.0;2.21;99.4;2.34
26.0;132.85;18.0;1.54;95.65;2.48
147.0;351.39;75.0;2.19;99.4;2.28
256.0;327.5;144.0;4.32;92.2;3.66
310.0;190.43;222.0;5.56;79.4;4.21
294.0;57.44;262.0;6.5;71.05;4.21
510.0;373.89;278.0;7.06;68.4;4.21
516.0;327.17;304.0;7.94;63.6;4.0
101.0;0.0;101.0;8.43;63.7;4.07
483.0;374.43;262.0;8.61;66.15;4.07
438.0;473.53;197.0;8.21;68.6;4.14
329.0;438.24;154.0;7.36;71.15;4.34
221.0;502.11;86.0;6.94;68.4;4.14
77.0;253.09;45.0;6.35;68.4;3.31
0.0;0.0;0.0;5.19;76.4;2.97
0.0;0.0;0.0;3.98;82.3;2.48
0.0;0.0;0.0;3.0;88.7;2.34
0.0;0.0;0.0;2.34;92.15;2.28
0.0;0.0;0.0;1.95;92.1;2.21
0.0;0.0;0.0;1.79;95.65;2.34
0.0;0.0;0.0;1.73;95.65;2.41
0.0;0.0;0.0;1.67;95.65;2.48
0.0;0.0;0.0;1.71;95.65;2.41
0.0;0.0;0.0;2.01;92.1;2.34
0.0;0.0;0.0;1.63;95.65;2.28
22.0;45.19;19.0;1.6;95.65;2.21
96.0;56.89;84.0;2.35;92.15;2.28
163.0;43.12;148.0;3.26;88.7;3.31
241.0;57.72;214.0;4.42;70.7;3.03
309.0;71.1;269.0;5.46;65.65;2.9
252.0;9.59;246.0;6.21;63.25;2.9
328.0;39.82;302.0;6.89;61.0;2.9
372.0;85.6;317.0;7.66;61.1;2.83
330.0;72.28;287.0;8.15;58.9;3.1
318.0;130.46;251.0;8.1;58.9;3.31
118.0;0.0;118.0;7.12;58.65;3.38
86.0;3.66;85.0;6.58;54.3;3.31
13.0;0.0;13.0;5.78;63.15;2.83
0.0;0.0;0.0;4.72;68.0;2.55
0.0;0.0;0.0;3.86;73.4;2.07
0.0;0.0;0.0;2.6;82.15;2.14
0.0;0.0;0.0;1.46;88.6;2.14
0.0;0.0;0.0;0.46;92.0;2.14
0.0;0.0;0.0;-0.04;92.0;2.07
0.0;0.0;0.0;-0.63;91.95;2.0
0.0;0.0;0.0;-1.27;95.6;1.79
0.0;0.0;0.0;-1.49;95.6;1.66
0.0;0.0;0.0;-1.62;91.9;1.45
0.0;0.0;0.0;-1.39;95.6;1.24
36.0;193.05;22.0;-0.93;91.95;1.1
167.0;428.67;74.0;-0.13;92.0;0.83
324.0;641.81;97.0;2.02;88.65;1.1
374.0;348.53;209.0;3.41;76.15;1.66
486.0;438.39;237.0;4.41;65.4;2.14
449.0;209.21;317.0;5.43;56.2;2.21
384.0;86.63;327.0;6.07;52.1;2.21
515.0;321.33;307.0;6.7;50.2;2.0
267.0;20.01;255.0;7.13;50.2;2.0
216.0;15.44;208.0;7.46;46.55;2.0
376.0;631.66;118.0;7.47;44.75;1.86
197.0;287.75;117.0;7.02;46.4;1.72
91.0;338.86;45.0;6.38;50.2;1.66
0.0;0.0;0.0;4.85;58.3;2.14
0.0;0.0;0.0;3.65;73.3;1.72
0.0;0.0;0.0;2.35;76.0;2.34
0.0;0.0;0.0;1.68;82.0;2.55
0.0;0.0;0.0;1.38;82.0;2.48
0.0;0.0;0.0;1.2;88.55;2.48
0.0;0.0;0.0;0.97;88.55;2.41
0.0;0.0;0.0;0.74;92.0;2.34
0.0;0.0;0.0;0.58;92.0;2.21
0.0;0.0;0.0;0.36;92.0;2.14
0.0;0.0;0.0;0.25;95.6;2.07
31.0;76.33;25.0;0.18;95.6;2.0
111.0;80.75;93.0;1.0;92.05;1.66
141.0;13.91;136.0;3.09;88.7;1.86
262.0;77.25;225.0;4.53;82.35;2.14
233.0;12.21;226.0;5.7;73.65;2.21
354.0;70.75;309.0;6.52;58.65;2.41
396.0;98.05;331.0;6.91;52.2;2.48
399.0;110.42;327.0;7.08;50.2;2.41
425.0;205.22;301.0;7.03;50.2;2.41
225.0;19.13;215.0;7.15;48.25;2.41
215.0;65.38;188.0;6.95;48.25;2.28
117.0;28.31;109.0;6.53;50.2;2.07
60.0;64.12;51.0;6.05;56.3;1.86
0.0;0.0;0.0;5.12;60.65;1.93
0.0;0.0;0.0;3.93;73.4;2.62
0.0;0.0;0.0;3.19;82.2;2.48
0.0;0.0;0.0;2.55;88.65;2.34
0.0;0.0;0.0;1.86;92.1;2.21
0.0;0.0;0.0;1.19;95.65;2.14
0.0;0.0;0.0;0.53;95.65;2.21
0.0;0.0;0.0;-0.07;95.6;2.14
0.0;0.0;0.0;-0.63;95.6;2.21
0.0;0.0;0.0;-1.05;95.6;2.21
0.0;0.0;0.0;-1.43;99.4;2.21
44.0;189.02;28.0;-1.68;95.6;2.07
174.0;406.47;81.0;-0.14;95.6;1.59
329.0;610.66;106.0;2.57;88.65;1.59
464.0;687.31;131.0;4.31;82.3;2.0
563.0;693.02;162.0;5.73;68.2;2.83
459.0;216.8;320.0;6.65;61.0;2.76
546.0;357.9;307.0;7.31;63.35;2.76
230.0;1.52;229.0;7.87;61.2;2.9
586.0;660.33;184.0;8.11;61.2;2.97
371.0;220.05;255.0;8.06;61.2;3.03
150.0;7.19;147.0;8.07;58.9;2.9
202.0;282.17;121.0;7.73;58.8;2.69
99.0;351.81;48.0;7.22;58.65;2.0
0.0;0.0;0.0;5.96;60.85;1.93
0.0;0.0;0.0;4.46;65.4;2.34
0.0;0.0;0.0;3.21;73.2;2.55
0.0;0.0;0.0;2.24;82.05;2.55
0.0;0.0;0.0;1.45;85.25;2.55
0.0;0.0;0.0;0.9;85.2;2.62
0.0;0.0;0.0;0.6;88.5;2.69
0.0;0.0;0.0;0.38;88.5;2.69
0.0;0.0;0.0;0.19;92.0;2.69
0.0;0.0;0.0;0.01;92.0;2.69
0.0;0.0;0.0;-0.1;92.0;2.62
26.0;11.03;25.0;-0.1;92.0;2.55
95.0;29.83;88.0;1.31;88.6;2.28
201.0;86.29;169.0;4.09;85.5;2.55
437.0;547.0;169.0;6.13;76.55;2.76
569.0;702.23;159.0;7.59;65.95;3.45
598.0;571.07;229.0;8.4;54.65;4.0
348.0;47.58;316.0;8.76;52.6;4.14
208.0;0.0;208.0;8.99;48.8;4.07
167.0;0.0;167.0;9.23;48.8;3.93
457.0;468.4;208.0;9.18;48.8;3.93
286.0;210.98;197.0;9.02;48.8;3.86
154.0;89.18;128.0;8.54;50.6;3.72
66.0;66.87;56.0;7.61;56.55;3.17
0.0;0.0;0.0;6.33;60.85;3.17
0.0;0.0;0.0;4.94;68.1;3.03
0.0;0.0;0.0;3.86;73.4;2.97
0.0;0.0;0.0;2.96;76.1;2.83
0.0;0.0;0.0;2.17;82.05;2.62
